 lilj_1sub                 SWAT+ Nov 30 2021    MODULAR Rev 2020.60.5.4                                   
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq   lagsatex 
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   365    12    31  2009      36      36  hru36               1468.060       0.000       0.000      70.042       5.016      75.059     836.346     451.143      42.639     374.933      33.571      70.042      61.710     332.161     434.919     313.273      29.186       0.000       0.000       0.000    1265.005       0.000       0.000       0.000       0.000       0.000      70.042       0.000       0.000       5.016       0.000       0.000       0.000       0.000       0.000     102.758       0.138      11.988       0.000
   365    12    31  2009      37      37  hru37               1468.060       0.000       0.000      55.230       1.542      56.772     840.224     496.131      42.639     374.936      78.556      55.230      60.758     251.705     326.619     228.318      22.719       0.000       0.000       0.000    1265.011       0.000       0.000       0.000       0.000       0.000      55.230       0.000       0.000       1.542       0.000       0.000       0.000       0.000       0.000      74.914       0.156       3.685       0.000
   365    12    31  2009      38      38  hru38               1468.060       0.000       0.000      55.777       1.759      57.537     169.685    1155.026       4.901     321.928     828.197      55.777      60.476     176.988     262.763     124.123      10.162       0.000       0.000       0.000    1265.047       0.000       0.000       0.000       0.000       0.000      55.777       0.000       0.000       1.759       0.000       0.000       0.000       0.000       0.000      85.775       0.134       4.204       0.000
   365    12    31  2009      39      39  hru39               1468.060       0.000       0.000      55.777       0.309      56.087     248.738    1031.656       4.882     342.517     684.257      55.777      60.475     192.509     324.083     176.670      11.561       0.000       0.000       0.000    1264.997       0.000       0.000       0.000       0.000       0.000      55.777       0.000       0.000       0.309       0.000       0.000       0.000       0.000       0.000     131.574       0.695       0.739       0.000
   365    12    31  2009      40      40  hru40               1468.060       0.000       0.000      22.822       1.692      24.514     150.879    1222.203      86.847    1032.224     103.133      22.822      50.071     169.917     240.362     110.953       9.323       0.000       0.000       0.000    1265.036       0.000       0.000       0.000       0.000       0.000      22.822       0.000       0.000       1.692       0.000       0.000       0.000       0.000       0.000      70.446       1.305       4.043       0.000
   365    12    31  2009      41      41  hru41               1468.060       0.000       0.000     102.249       0.530     102.779      10.791    1243.285      86.856    1068.265      88.164     102.249      68.429     137.800     248.997     107.662       8.986       0.000       0.000       0.000    1265.036       0.000       0.000       0.000       0.000       0.000     102.249       0.000       0.000       0.530       0.000       0.000       0.000       0.000       0.000     111.197       7.247       1.267       0.000
   365    12    31  2009      42      42  hru42               1468.060       0.000       0.000      22.822       0.213      23.034      46.328    1285.875      86.859    1090.479     108.538      22.821      50.071     177.757     290.579     149.562      18.466       0.000       0.000       0.000    1264.941       0.000       0.000       0.000       0.000       0.000      22.821       0.000       0.000       0.213       0.000       0.000       0.000       0.000       0.000     112.822       3.193       0.508       0.000
   365    12    31  2009      43      43  hru43               1468.060       0.000       0.000    1206.227       0.000    1206.227       0.000     258.949       0.000       0.000     258.949    1206.226      98.833      66.439      69.324      67.692       1.253       0.000       0.000       0.000    1265.021       0.000       0.000       0.000       0.000       0.000    1206.226       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       2.884       0.000       0.001       0.000
   365    12    31  2009      44      44  hru44               1468.060       0.000       0.000    1206.227       0.000    1206.227       0.000     258.949       0.000       0.000     258.949    1206.226      98.833      36.639      39.524      37.889       1.077       0.000       0.000       0.000    1264.995       0.000       0.000       0.000       0.000       0.000    1206.226       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       2.884       0.000       0.000       0.000
   365    12    31  2009      45      45  hru45               1468.060       0.000       0.000    1206.227       0.001    1206.227       0.000     258.949       0.000       0.000     258.949    1206.226      98.833      84.026      86.911      85.273       1.222       0.000       0.000       0.000    1264.958       0.000       0.000       0.000       0.000       0.000    1206.226       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000       2.884       0.000       0.003       0.000
