 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
    67     3     8  1982     170     170  hru170                37.800     104.780      11.750       0.097       3.469       0.155       0.000       5.198       0.000       0.067       0.000       0.000
    67     3     8  1982     171     171  hru171                12.682      56.214       6.302       0.112       1.981       0.284       0.000       4.628       0.000       0.067       0.000       0.000
    67     3     8  1982     172     172  hru172                 4.786      24.204       2.714       0.124       4.691       0.380       0.000       1.925       0.000       0.067       0.000       0.000
    67     3     8  1982     173     173  hru173                 0.322       1.755       0.197       0.126       1.222       0.439       0.000       0.137       0.000       0.067       0.000       0.000
    67     3     8  1982     174     174  hru174                 0.808       4.348       0.487       0.126       1.968       0.431       0.000       0.340       0.000       0.067       0.000       0.000
    67     3     8  1982     175     175  hru175                 3.516      18.212       2.042       0.125       4.301       0.394       0.000       1.442       0.000       0.067       0.000       0.000
    67     3     8  1982     176     176  hru176                 2.914      16.803       1.896       0.106       2.511       0.343       0.000       1.244       0.000       0.297       0.000       0.000
    67     3     8  1982     177     177  hru177                52.435     130.622      14.732       0.079       3.045       0.141       0.000       5.371       0.000       0.296       0.000       0.000
    67     3     8  1982     178     178  hru178                65.176     128.332      14.390       0.089       4.443       0.115       0.000       5.318       0.000       0.067       0.000       0.000
    67     3     8  1982     179     179  hru179                 3.255      18.785       2.119       0.105       2.838       0.337       0.000       1.392       0.000       0.296       0.000       0.000
    67     3     8  1982     180     180  hru180                 5.901      29.367       3.293       0.124       5.239       0.366       0.000       2.346       0.000       0.067       0.000       0.000
    67     3     8  1982     181     181  hru181                46.480     124.682      14.063       0.081       2.703       0.146       0.000       5.373       0.000       0.297       0.000       0.000
    67     3     8  1982     182     182  hru182                 3.762      21.758       2.455       0.104       3.348       0.328       0.000       1.615       0.000       0.295       0.000       0.000
    67     3     8  1982     183     183  hru183                 0.367       1.987       0.223       0.126       1.278       0.438       0.000       0.155       0.000       0.067       0.000       0.000
    67     3     8  1982     184     184  hru184                 2.475      12.967       1.454       0.125       3.460       0.408       0.000       1.022       0.000       0.067       0.000       0.000
    67     3     8  1982     185     185  hru185                 0.825       4.434       0.497       0.126       1.964       0.431       0.000       0.347       0.000       0.067       0.000       0.000
    67     3     8  1982     186     186  hru186                 2.381      12.479       1.399       0.125       3.275       0.409       0.000       0.983       0.000       0.067       0.000       0.000
    67     3     8  1982     187     187  hru187                35.586     102.081      11.447       0.098       3.420       0.160       0.000       5.187       0.000       0.067       0.000       0.000
    67     3     8  1982     188     188  hru188                12.311      54.883       6.153       0.113       1.969       0.288       0.000       4.511       0.000       0.067       0.000       0.000
    67     3     8  1982     189     189  hru189                11.848      53.262       5.971       0.113       1.971       0.294       0.000       4.369       0.000       0.067       0.000       0.000
    67     3     8  1982     190     190  hru190                33.389      99.394      11.145       0.099       3.400       0.166       0.000       5.186       0.000       0.067       0.000       0.000
    67     3     8  1982     191     191  hru191                 2.554      13.359       1.498       0.125       3.487       0.407       0.000       1.053       0.000       0.067       0.000       0.000
    67     3     8  1982     192     192  hru192                 4.570      26.135       2.949       0.103       3.661       0.319       0.000       1.946       0.000       0.294       0.000       0.000
    67     3     8  1982     193     193  hru193                 4.385      17.314       1.866       0.102       2.652       0.366       0.000       1.908       0.000       0.257       0.000       0.000
