"fecha","chalaco","chusis","huamarca","huancabamba","miraflores"
"1998-04-01",15.7283811569214,23.1322727203369,17.7982654571533,22.8044738769531,23.7375106811523
"1998-05-01",15.2004776000977,21.5071105957031,16.246603012085,21.0053482055664,21.7741737365723
"1998-06-01",14.2873497009277,19.5498676300049,14.6836595535278,18.8135452270508,19.2183570861816
"1998-07-01",13.2216958999634,18.1604709625244,14.2448463439941,18.0455379486084,17.786226272583
"1998-08-01",13.4387588500977,16.9163379669189,14.4731149673462,17.2885456085205,16.6659526824951
"1998-09-01",13.191309928894,17.1906089782715,14.3844776153564,18.0762424468994,17.1358833312988
"1998-10-01",13.9758052825928,17.5859203338623,14.9810256958008,18.5182247161865,17.6810531616211
"1998-11-01",13.064567565918,17.7188987731934,14.3871717453003,18.4994258880615,17.9715347290039
"1998-12-01",12.2370405197144,17.8949909210205,14.0041971206665,18.3290977478027,18.3793716430664
"1999-01-01",13.5458507537842,19.9542350769043,15.2290439605713,19.5261287689209,20.1813697814941
"1999-02-01",14.4414949417114,22.55246925354,16.3461894989014,21.3512134552002,22.7621593475342
"1999-03-01",13.6104192733765,21.1790981292725,15.7585935592651,20.6147499084473,21.9237823486328
"1999-04-01",14.0672664642334,19.7945709228516,15.8180809020996,19.9554405212402,20.6082630157471
"1999-05-01",13.8377122879028,17.698429107666,14.6615037918091,18.1198291778564,18.2871551513672
"1999-06-01",14.5571022033691,17.1290416717529,14.7401895523071,16.9204273223877,17.0039596557617
"1999-07-01",12.5947103500366,16.3204784393311,13.4055480957031,16.3846740722656,15.9759149551392
"1999-08-01",12.0498809814453,16.2578868865967,13.1242113113403,16.3040885925293,15.8721256256104
"1999-09-01",13.2578115463257,16.5067520141602,14.3362150192261,17.5893478393555,16.5029373168945
"1999-10-01",12.7305860519409,16.6984272003174,13.6847381591797,17.6270236968994,16.7862339019775
"1999-11-01",13.0887060165405,17.2140312194824,14.2844142913818,17.9799041748047,17.4535522460938
"1999-12-01",13.7064228057861,19.129545211792,15.1614751815796,19.3678035736084,19.5421257019043
"2000-01-01",12.4699897766113,20.0199489593506,14.4512348175049,19.3411846160889,20.0625400543213
"2000-02-01",13.8302040100098,21.6320743560791,15.7015504837036,20.5883674621582,21.9043369293213
"2000-03-01",13.9119091033936,20.9181442260742,15.915810585022,20.3512153625488,21.7281646728516
"2000-04-01",14.2007827758789,20.1915378570557,15.9982576370239,20.296257019043,21.0584049224854
"2000-05-01",14.3033847808838,18.5195999145508,15.1809101104736,18.7256755828857,19.0932273864746
"2000-06-01",14.5685958862305,17.9807567596436,14.6111793518066,17.5834121704102,17.7244262695312
"2000-07-01",12.9909915924072,17.0591583251953,13.7355241775513,17.0385761260986,16.5883235931396
